index,screen_name,user_id,tweet_text,length
112,chairyoga,104773387,"What Really Happens in Meditation 

Lakshmi Voelker Chair Yoga Live or One-on-One over Skype… ",94
116,chairyoga,104773387,"Finding Your Peace of Mind Through Yoga  

Lakshmi Voelker Chair Yoga Live or One-on-One ove… ",94
121,chairyoga,104773387,"What Really Happens in Meditation 

Lakshmi Voelker Chair Yoga Live or One-on-One over Skype… ",94
124,chairyoga,104773387,"Three &amp; a Half Acres Yoga, a nonprofit in Harlem, New York: its mission is creating space for healing, connection,… ",120
127,DiscoverAd,361139042,"New trip ✨🚲
London to Bruges is one smooth ride but what an adventure!
Cycling from the capital and crossing the Du… ",117
128,DiscoverAd,361139042,Cycle the length of Portugal on this extraordinary ride through beautiful landscape on an adventure that's known as… ,117
129,DiscoverAd,361139042,"The Lake District is home to beautiful peaks and valleys, spectacular views at every turn and incredible trekking r… ",117
130,DiscoverAd,361139042,"Our Saharan Mini Adventure is the epic bite-sized challenge you've been looking for. Trek the desert in 2019, setti… ",117
133,DiscoverAd,361139042,"Look what's arrived!!✨ That's right, our shiny new brochure packed with adventures far and wide is READY! If you've… ",117
134,DiscoverAd,361139042,Hear about Sarah Knight's chilly #NorthernLights Winter Trek and fall in love with this awesome trekking challenge!… ,117
135,DiscoverAd,361139042,"The #TrekKilimanjaro adventure leaves on the 26th December to kick-start 2019 on a real high, make your new year on… ",117
136,DiscoverAd,361139042,Don't forget to let us know you're interested in taking part in the #MarathonWalk London 2019! Register your intere… ,117
138,DiscoverAd,361139042,"We take care to look after the communities and countries we visit, see how you can be a part of the sustainable tra… ",117
140,Crypto_Dak,192373165,"It's all about the #gainz !  DIOXYME is supplements with morals, no gimmicks, just results.… ",93
144,CumberlandPark,25282118,Back sore? A few stretches just might do the trick!  ,53
145,CumberlandPark,25282118,It's that time of year again! What games are on your holiday wish list?  ,73
146,CumberlandPark,25282118,Don't worry! Be happy and practice these small ways to make your day brighter!  ,80
147,CumberlandPark,25282118,Indoor plants can really SPRUCE up your place!  ,48
148,CumberlandPark,25282118,Writing down events is not old-school! Who is excited to start planning with a journal?  ,89
150,CumberlandPark,25282118,Decluttering can be overwhelming but oh-so worth it! Here's how to get started.  ,81
153,CumberlandPark,25282118,Here's something on the healthier side to satisfy your chocolate cravings! 🍫  ,78
154,CumberlandPark,25282118,"Once you walk, the fun don't stop, right?!  ",44
155,CumberlandPark,25282118,"If you are ever in doubt about working out, think about these benefits!👟   ",75
156,CumberlandPark,25282118,Not a fan of marshmallows? This is the recipe is perfect for you!    ,69
157,CumberlandPark,25282118,Make sure your Cat-Cow yoga pose is perfect by following these steps!   ,72
158,CumberlandPark,25282118,"Sweet treats for one, please!  ",31
160,CumberlandPark,25282118,Want to change up your home decor? Here's how to mix and match styles the right way!  ,86
161,CumberlandPark,25282118,"Some like it spicy, but how much is too much? 🔥🌶  ",50
163,loriedwards,18051167,Rainbow Threddy is doing yoga this morning ,43
164,loriedwards,18051167,I just earned the 'Cheers to Independent U.S. Craft Breweries (Level 2)' badge on @untappd! ,92
165,loriedwards,18051167,"Yeah, it's Friday 😊 ",20
166,lalalaughing,258558073,Another crappy nights sleep thanks to my @TempurPedic Adapt. Be warned their sales people will sell you a bed with… ,116
167,lalalaughing,258558073,"Heads up to anyone who loves their @MarthaStewart  gear. These were my favorite spice bowls, but they fit and lodge… ",117
181,Bog_Networker,2903741440,"📹 Weight Management For Living a Healthier Life! way to a long healthy life is being fit and in shape,... ",106
193,davidhulstedt,4281068541,"Biblical Message by me for Saturday &amp; Sunday November 17,18

Here is the link to my message on Facebook.… ",110
196,davidhulstedt,4281068541,"..Powerful prayer is for both of us. Please follow my link;



Love,
Pastor David ",82
199,davidhulstedt,4281068541,"The exercise prayer

We fight (you &amp; I)  

1. Fat &amp; muscle
2. Sleep
3. Energy 
4. Cardio &amp; anabolic
5. Metabolism
6… ",129
201,davidhulstedt,4281068541,..Please pray God gets retribution for me regarding the abuse that has been going on. Let no stone go unturned. You… ,117
203,davidhulstedt,4281068541,"..Mental Fortitude Prayer for you and I

Here is the link


Love,
Pastor David Hulstedt ",88
204,davidhulstedt,4281068541,"..Please pray for me concerning my legal action versus home health care company and Guardians

Link for action… ",112
205,davidhulstedt,4281068541,"..Potent Prayer for you and I

Here's the link to the message


Love,
Pastor David Hulstedt ",92
206,davidhulstedt,4281068541,..I had it with this home health care company and all the illicit lies and  misdocumentation done behind my back in… ,117
209,pcntv,15858700,"It’s cold, but these #PIAASoccer fans are in good spirits during halftime.@RHSBoysSoccer16 &amp; @wilson_bulldogs ⚽️❄️ ",119
210,pcntv,15858700,We are LIVE with the final game of the PIAA Field Hockey Championships! Good luck to @DTSDnews and @LowerDauphin as… ,117
211,pcntv,15858700,"Both teams are using their head, but no one is a-head at the half. ⁦@RHSBoysSoccer16⁩ and ⁦@Wilson_Bulldogs⁩ are 0-… ",117
212,pcntv,15858700,Congratulations @NA_Schools on your state championship! Watch your win again and again on demand with PCN at… ,110
213,pcntv,15858700,You gave it your all @Bishop_Shanahan!! Congratulations on a great season! They are your PIAA 4A Girls Volleyball R… ,117
214,pcntv,15858700,And @NA_Schools wins the state title!! ,39
216,pcntv,15858700,"Congratulations @godonegalsports on your 2A PIAA Field Hockey State Championship Title! 

Didn’t get to see the win… ",117
217,pcntv,15858700,It’s a good match between @Bishop_Shanahan and @na_schools! Watch LIVE now on cable and the PCN app. ,101
218,pcntv,15858700,Congratulations @PalmyraAreaHS on a great season! They are your 2A Field Hockey Runner-Ups! ,92
219,pcntv,15858700,And @godonegalsports wins in overtime! ,39
220,pcntv,15858700,A big thank you to today’s referees at the @PIAASports Championships! We appreciate your support for high school at… ,117
221,pcntv,15858700,We are now LIVE with the #PIAASoccer Boys 4A Championship! Let’s go @RHSBoysSoccer16 &amp; @Wilson_Bulldogs! ,109
223,pcntv,15858700,Wow! @NA_Schools takes the first match against @Bishop_Shanahan in the PIAA 4A Girls Volleyball Championship.… ,111
224,pcntv,15858700,It's the final game in the @PIAASports #PIAASoccer Championships! RHSBoysSoccer16 Red Raiders take on the… ,107
225,pcntv,15858700,Second half of the PIAA Field Hockey 2A Championship game and the score is still tied 0-0 for @PalmyraAreaHS and… ,114
227,YoungBlessmusic,382991447,JANNA BRESLIN Bikini Female Fitness Model Workout Motivation ,61
230,YoungBlessmusic,382991447,Cardio Workout (Indian Music) ,30
231,YoungBlessmusic,382991447,My Favorite Post-Workout Meal! ,31
232,YoungBlessmusic,382991447,Abs Workout| 3 Easy &amp; Basic Abs Workout In HINDI |RSWorld  ,63
233,YoungBlessmusic,382991447,STRONG FEMALE FITNESS MOMENTS – HARD WORKOUT(82) ,49
234,YoungBlessmusic,382991447,HULK JUICE RECIPE- all natural pre-workout ,43
235,YoungBlessmusic,382991447,What Does 1RM Mean in Strength Training? ,41
236,YoungBlessmusic,382991447,Diet Plan To Lose Weight Fast – 900 Calories – Full Day Meal Plan For Weight Loss | Skinny Recipes… ,100
237,YoungBlessmusic,382991447,Weight Loss Diet | Trick for Weight Loss of 8 KG in 5 days | BABA RAMDEV ,73
240,YoungBlessmusic,382991447,Muscle Mass Program | How to gain muscles: Best for Beginners | Garvit Rathi | Gain weight naturally… ,102
